city,country,country_norm_x,lat,lon,crime_index,safety_index,crimeindex_2023,crimeindex_2020,safetyindex_2020,age_0_14,age_15_64,age_65_plus,population,density_per_km2,num_cities_25km,sum_pop_25km,pop_gravity_25km,num_cities_50km,sum_pop_50km,pop_gravity_50km,num_cities_100km,sum_pop_100km,pop_gravity_100km,dist_to_nearest_large_city,pop_of_nearest_large_city,dist_nearest_labeled_city,crime_nearest_labeled_city,safety_nearest_labeled_city,same_country_as_nearest_labeled,avg_crime_k3,avg_safety_k3,avg_crime_k5,avg_safety_k5,avg_crime_k10,avg_safety_k10,wavg_crime_k5,wavg_safety_k5,num_labeled_within_50km,num_labeled_within_100km,num_labeled_within_250km,avg_crime_same_country_k5,avg_safety_same_country_k5,num_same_country_within_250km,log1p_sum_pop_25km,log1p_pop_gravity_25km,log1p_sum_pop_50km,log1p_pop_gravity_50km,log1p_sum_pop_100km,log1p_pop_gravity_100km,log1p_pop_of_nearest_large_city,log1p_num_cities_25km,log1p_num_cities_50km,log1p_num_cities_100km,log1p_num_labeled_within_50km,log1p_num_labeled_within_100km,log1p_num_labeled_within_250km,log1p_num_same_country_within_250km,log1p_dist_to_nearest_large_city,log1p_dist_nearest_labeled_city,sum_pop_50km_country_z,sum_pop_100km_country_z,pop_gravity_50km_country_z,pop_gravity_100km_country_z,dist_to_nearest_large_city_country_z,country_for_macro,country_for_macro_norm,country_norm_y,gdp,gdp_per_capita,unemployment,homicide_rate,life_expectancy_male,life_expectancy_female,infant_mortality,urban_population_growth,tourists
Ho Chi Minh City,Vietnam,vietnam,10.7755254,106.7021047,52.5,47.5,46.19,45.35,54.65,23.1,69.8,7.0,96208984.0,290.0,11,18930040.0,24430163968.0,21,20277142.0,24430168064.0,41,22642160.0,24430166016.0,0.0238910112529993,15136000.0,219.8642120361328,55.400001525878906,44.59999847412109,0,47.133331298828125,52.86666870117188,47.57999801635742,52.42000198364258,47.62500381469727,52.375,50.03408432006836,49.96591567993164,0,0,1,37.59999847412109,62.400001525878906,0,16.756260689057434,23.91908443398232,16.825004849051027,23.91908460164389,16.93532425727418,23.919084517813108,16.53258663634145,2.4849066497880004,3.091042453358316,3.737669618283368,0.0,0.0,0.6931471805599453,0.0,0.0236100866295386,5.39754808750538,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865476,-0.7071067811865476,Viet Nam,viet nam,viet nam,244901.0,2563.2,2.0,1.5,71.2,79.4,16.7,3.2,15498.0
Los Angeles,CA,ca,34.0536909,-118.242766,52.2,47.8,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,62,14992438.0,59106.0234375,126,19327536.0,62713.4921875,198,27513480.0,64247.41796875,16.532594680786133,11885717.0,0.0,50.81999969482422,49.18000030517578,1,31.340002059936523,68.65999603271484,34.478004455566406,65.52200317382812,43.14300537109375,56.85700225830078,50.81866455078125,49.18132781982422,1,5,8,34.478004455566406,65.52200317382812,7,16.523056565315507,10.987105036223308,16.77704142454565,11.046347835280176,17.13018666070094,11.07051237939984,16.290848069236073,4.143134726391533,4.844187086458591,5.293304824724492,0.6931471805599453,1.791759469228055,2.19722457733622,2.079441541679836,2.864061701715852,0.0,1.9554096813751232,2.039013814567618,-0.177783148687837,-0.1775628868278069,-0.1966039055086842,CA,ca,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Dublin,Ireland,ireland,53.3493795,-6.2605593,52.1,47.9,45.51,45.43,54.57,21.6,64.4,14.0,4921500.0,70.0,23,1433953.0,358969120.0,32,1615855.0,358969248.0,42,1816073.0,358969280.0,0.0396354980766773,592713.0,41.1043815612793,53.59999847412109,46.400001525878906,1,46.16666793823242,53.83333206176758,43.15999984741211,56.84000396728516,47.65999984741211,52.34000396728516,47.34196853637695,52.65803909301758,1,1,6,39.625,60.375,4,14.17594622152398,19.698746928825567,14.295375405181852,19.69874728540213,14.41218758621184,19.698747374546254,13.29246726821571,3.1780538303479458,3.49650756146648,3.7612001156935615,0.6931471805599453,0.6931471805599453,1.9459101490553128,1.6094379124341005,0.0388701691013141,3.740151810362669,1.106030718982827,1.0136400663638048,0.2142864932840703,0.2142864609443056,-1.2783118107272964,Ireland,ireland,ireland,382674.0,79414.6,5.2,0.9,80.4,83.7,2.7,0.6,10926.0
Turin,Italy,italy,45.0677551,7.6824892,52.1,47.9,44.85,44.26,55.74,13.5,63.5,23.0,60252824.0,200.0,32,1537537.0,455691.78125,45,1835359.0,455879.78125,78,2674285.0,456019.75,1.3678609132766724,841600.0,123.13787841796876,44.400001525878906,55.59999847412109,1,37.526668548583984,62.47332763671875,46.0160026550293,53.9839973449707,37.47800064086914,62.522003173828125,45.69096755981445,54.30903244018555,0,0,9,41.220001220703125,58.77999877929688,2,14.245692993804544,13.02957413611268,14.422751205515096,13.029986609686723,14.799192986796008,13.030293591847196,13.643061309177805,3.49650756146648,3.828641396489095,4.3694478524670215,0.0,0.0,2.302585092994046,1.0986122886681098,0.8619869793493847,4.821392870602386,-0.0692521878490539,-0.3341722633420477,-0.6520612263504539,-0.652061319197549,-0.9155026337489718,Italy,italy,italy,2084882.0,34388.5,9.8,0.6,81.0,85.4,2.6,0.3,61567.0
Lille,France,france,50.6365654,3.0635282,51.9,48.1,51.99,46.79,53.21,18.1,62.2,20.0,67060000.0,123.0,52,1352571.0,246735.0,122,2640788.0,247864.109375,292,8532383.0,248838.453125,93.65995025634766,1249597.0,65.64772033691406,26.5,73.5,0,40.36666488647461,59.633331298828125,35.040000915527344,64.95999908447266,37.95099639892578,62.04899978637695,35.79811096191406,64.2018814086914,0,2,13,52.57999801635742,47.41999816894531,1,14.117518523036315,12.416074218097435,14.786588294108022,12.42063996336186,15.95937936459294,12.424563200929226,14.038332457554114,3.970291913552122,4.812184355372417,5.680172609017068,0.0,1.0986122886681098,2.6390573296152584,0.6931471805599453,4.550290998979841,4.199420842542601,-0.0232119475793748,0.8057848407597117,-0.4659876245635372,-0.4659861132795408,-0.0237042411231298,France,france,france,2778892.0,41358.1,8.3,1.2,79.4,85.4,3.0,0.8,89322.0
Cebu,Philippines,philippines,10.47,123.83,51.9,48.1,42.46,42.16,57.84,31.7,63.5,5.0,108420484.0,361.0,12,3018085.0,11477.8076171875,28,4191650.0,12511.814453125,109,8502374.0,13250.01953125,18.835437774658203,964169.0,146.72654724121094,41.5,58.5,1,35.9666633605957,64.03333282470703,47.29999542236328,52.69999313354492,38.46199798583984,61.537994384765625,44.56983947753906,55.430152893066406,0,0,1,47.29999542236328,52.69999313354492,1,14.920133413596448,9.34825779838045,15.24860524770043,9.434508554426577,15.955856094197053,9.491829774208911,13.779022906592823,2.5649493574615367,3.367295829986474,4.700480365792417,0.0,0.0,0.6931471805599453,0.6931471805599453,2.987470124539888,4.995362910970837,-0.7698733791432821,-0.7631689068874042,-0.5231118638873484,-0.5231128475760373,-0.2094354393780143,Philippines,philippines,philippines,330910.0,3102.7,2.2,6.5,67.1,75.3,19.7,2.1,7168.0
San Miguel de Allende,Mexico,mexico,20.9130501,-100.73566,51.8,48.2,54.19,53.97,46.03,26.7,66.5,7.0,126577691.0,64.0,2,152027.0,100242.34375,8,863124.0,100661.390625,36,4217290.0,101490.203125,50.80781555175781,794789.0,44.56284713745117,81.80000305175781,18.200000762939453,1,52.04666519165039,47.95333480834961,51.676002502441406,48.323997497558594,51.24199676513672,48.75800323486328,55.26619720458984,44.73380279541016,1,3,5,51.676002502441406,48.323997497558594,5,11.931819993390054,11.515355946455742,13.668314803145694,11.519527529551617,15.25470353675052,11.527727404988816,13.585833207799068,1.0986122886681098,2.19722457733622,3.610917912644224,0.6931471805599453,1.3862943611198906,1.791759469228055,1.791759469228055,3.947541017261853,3.819092628668823,-0.4650977585274695,-0.2459190428144558,-0.4448646227083146,-0.4447788710322126,0.3549213969863931,Mexico,mexico,mexico,1223401.0,9694.9,3.6,29.1,72.1,77.8,13.5,1.8,41313.0
Wollongong,Australia,australia,-34.4243941,150.89385,51.7,48.3,43.03,41.36,58.64,19.0,65.5,16.0,25649909.0,3.0,1,261896.0,136925.625,5,300257.0,136951.25,12,5212915.0,138007.984375,68.11251068115234,4840600.0,68.11518096923828,33.900001525878906,66.0999984741211,1,35.06666564941406,64.93333435058594,40.959999084472656,59.040000915527344,42.84000015258789,57.15999603271485,36.23567962646485,63.764305114746094,0,1,3,40.959999084472656,59.040000915527344,3,12.475706575676474,11.827200477392346,12.61239738405022,11.827387603910042,15.46664995005817,11.835074066186824,15.392549444537636,0.6931471805599453,1.791759469228055,2.5649493574615367,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,4.235735766211369,4.235774402291512,-0.472598154141405,1.3433769943110427,-0.2382274288417559,-0.2382273737699204,-0.6056630137733782,Australia,australia,australia,1453871.0,58392.7,5.3,0.9,81.2,85.2,3.1,1.6,9246.0
Asuncion,Paraguay,paraguay,-25.2800459,-57.6343814,51.6,48.4,49.37,49.6,50.4,29.4,64.2,6.0,7052983.0,17.0,13,2033481.0,147393.703125,26,2509808.0,147854.25,35,2702765.0,147905.546875,617.5584106445312,663621.0,822.5440063476562,72.4000015258789,27.600000381469727,0,70.03333282470703,29.966665267944336,64.30000305175781,35.70000076293945,65.55000305175781,34.44999694824219,64.55992126464844,35.44008255004883,0,0,0,64.30000305175781,35.70000076293945,0,14.525260152556775,11.900869322711763,14.735717212595018,11.90398903361198,14.809786251033897,11.904335913270248,13.4054679892504,2.6390573296152584,3.295836866004329,3.58351893845611,0.0,0.0,0.0,0.0,6.427391626572361,6.71361698637773,0.0,0.0,0.0,0.0,0.0,Paraguay,paraguay,paraguay,40307.0,5794.6,4.8,7.1,72.1,76.2,19.0,1.8,1181.0
Orlando,FL,fl,28.5421218,-81.379045,51.5,48.5,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,31,2772984.0,32818.53515625,49,3919768.0,33967.50390625,94,6329640.0,34400.35546875,8.29653263092041,1913597.0,0.0,51.40999984741211,48.59000015258789,1,48.41999816894531,51.58000183105469,51.83599853515625,48.16400146484375,52.23299407958984,47.76700210571289,51.40998840332031,48.59001541137695,1,1,5,51.83599853515625,48.16400146484375,5,14.83543491527928,10.398779201114468,15.18154328145886,10.433189018567166,15.660754078452024,10.445851245746542,14.464495797587402,3.4657359027997265,3.912023005428146,4.553876891600541,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,2.229641495253916,0.0,-0.2660388685457017,-0.2026347942548094,-0.1837562503517665,-0.1837645799144446,-0.2105725192041149,FL,fl,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Tucson,AZ,az,32.2228765,-110.974847,51.5,48.5,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,10,1148097.0,7756.20849609375,17,1306219.0,7906.29931640625,23,1433625.0,7921.9453125,11.846535682678224,879871.0,0.0,50.290000915527344,49.709999084472656,1,52.03999710083008,47.96000289916992,51.95399856567383,48.04600143432617,54.991004943847656,45.00899887084961,50.29003143310547,49.7099723815918,1,1,3,51.95399856567383,48.04600143432617,3,13.95361721807185,8.956377818574122,14.082648027924346,8.975541575965089,14.17571745719906,8.977518298568581,13.687531721329396,2.3978952727983707,2.8903717578961645,3.1780538303479458,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,2.5530741783147737,0.0,-0.6428529947836502,-0.7207252449721362,-0.1891714833566842,-0.1892663264669293,-0.2045516052105865,AZ,az,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Rennes,France,france,48.1113387,-1.6800198,51.3,48.7,51.99,46.79,53.21,18.1,62.2,20.0,67060000.0,123.0,14,378066.0,1601586.625,18,444757.0,1601624.125,52,1341959.0,1601746.625,302.6558532714844,855679.0,99.7109375,62.900001525878906,37.09999847412109,1,52.40000534057617,47.59999465942383,49.1400032043457,50.8599967956543,48.26100158691406,51.7390022277832,53.774993896484375,46.22500991821289,0,1,1,53.720001220703125,46.27999877929688,1,12.842826707572282,14.286505960864892,13.005285592999808,14.28652937485761,14.109641789810237,14.286605856746933,13.65965175345566,2.70805020110221,2.9444389791664403,3.970291913552122,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.715894998533508,4.612254408523488,-0.4375091123068332,-0.5278965826067337,-0.4630849565484702,-0.4630852710762849,1.9368765046347225,France,france,france,2778892.0,41358.1,8.3,1.2,79.4,85.4,3.0,0.8,89322.0
Dallas,TX,tx,32.7762719,-96.7968559,51.1,48.9,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,14,7060616.0,506147.40625,64,9911660.0,508534.5,86,11827885.0,509141.15625,3.408372163772583,5843632.0,0.0,50.63999938964844,49.36000061035156,1,42.72999954223633,57.27000045776367,51.262001037597656,48.73799896240234,52.64799880981445,47.35200119018555,50.63999176025391,49.360008239746094,1,1,1,51.262001037597656,48.73799896240234,1,15.770042999418518,13.134585198251813,16.109222500737726,13.139290305209933,16.285970521761286,13.14048254190322,15.58086325042833,2.70805020110221,4.174387269895637,4.465908118654584,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.4835054974546806,0.0,0.5978552266069636,0.3791829146787392,-0.0851464239551375,-0.0851218159188287,-0.2188629891924969,TX,tx,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Nanaimo,BC,bc,49.163877,-123.938122,50.9,49.1,41.89,39.67,60.33,16.0,67.0,17.0,37961548.0,4.0,2,117273.0,6158408.0,8,230057.0,6158484.0,42,5297017.0,6159568.5,61.63589859008789,2426160.0,0.0,49.22999954223633,50.77000045776367,1,50.61000061035156,49.38999938964844,42.94600296020508,57.05399703979492,48.803001403808594,51.196998596191406,49.2296028137207,50.7703971862793,1,5,7,42.94600296020508,57.05399703979492,5,11.672268356193772,15.633329022929102,12.34608673002788,15.633341363702677,15.482654578670786,15.6335174467039,14.701820730669937,1.0986122886681098,2.19722457733622,3.7612001156935615,0.6931471805599453,1.791759469228055,2.079441541679836,1.791759469228055,4.137338573646313,0.0,-0.8231580007415373,-0.0806457559438847,-0.2475982025699145,-0.2475970346552825,-0.3250812162737608,BC,bc,,1712562.0,46192.4,5.4,1.8,80.2,84.2,4.5,1.1,21134.0
Bari,Italy,italy,41.1257843,16.8620293,50.7,49.3,44.85,44.26,55.74,13.5,63.5,23.0,60252824.0,200.0,18,710284.0,2019039.5,37,1348826.0,2019527.375,79,2482142.0,2019770.0,221.73074340820312,913462.0,221.7153167724609,61.70000076293945,38.29999923706055,1,50.39999771118164,49.60000228881836,45.87999725341797,54.12000274658203,47.28000259399414,52.720001220703125,46.47813415527344,53.52186965942383,0,0,3,52.44000244140625,47.55999755859375,1,13.473421576925384,14.51813295652915,14.11474588382297,14.518374564394447,14.724632857913772,14.518494696614304,13.724998150422165,2.9444389791664403,3.6375861597263857,4.382026634673881,0.0,0.0,1.3862943611198906,0.6931471805599453,5.405963613268069,5.405894349502476,-0.3902629296030342,-0.4375842447454882,-0.650934911808939,-0.6509349306787766,1.0691871915603848,Italy,italy,italy,2084882.0,34388.5,9.8,0.6,81.0,85.4,2.6,0.3,61567.0
Petaling Jaya,Malaysia,malaysia,3.0988792,101.6454202,50.4,49.6,57.29,58.84,41.16,24.3,69.4,6.0,32722760.0,99.0,6,11316060.0,300293.875,7,11354672.0,300322.1875,10,11985239.0,300506.625,1.8055258989334104,638516.0,7.99176549911499,63.0,37.0,1,58.76666641235352,41.23333358764648,47.79999923706055,52.20000076293945,49.05500030517578,50.94499969482422,60.565555572509766,39.43444061279297,2,2,2,51.04999923706055,48.95000076293945,2,16.24173360198645,12.612520187558726,16.245139935220735,12.612614465442752,16.29918645068141,12.613228407011515,13.36690357900241,1.9459101490553128,2.079441541679836,2.3978952727983707,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0315910076520791,2.1963092139762,0.7201093097771655,0.7153443303668358,-0.1763791104149,-0.1762938161221147,-0.4868880006789727,Malaysia,malaysia,malaysia,358579.0,11373.3,3.4,2.1,74.0,78.1,5.9,2.7,25832.0
Nottingham,United Kingdom,united kingdom,52.9534193,-1.1496461,50.4,49.6,46.07,43.71,56.29,17.7,63.8,19.0,66435600.0,274.0,34,1279203.0,2896763.0,87,2659284.0,2897842.75,355,16141401.0,2900291.0,52.10788345336914,518090.0,52.092079162597656,43.5,56.5,1,56.56666564941406,43.43333435058594,53.57999801635742,46.41999816894531,50.97100067138672,49.02899932861328,53.46494674682617,46.53504180908203,0,5,13,53.57999801635742,46.41999816894531,13,14.06174856745134,14.879104809850134,14.793567847633014,14.879477483915084,16.596898081965385,14.880321979543012,13.157906181488132,3.555348061489413,4.477336814478207,5.87493073085203,0.0,1.791759469228055,2.6390573296152584,2.6390573296152584,3.972325381510067,3.972027748808532,-0.3530178558046093,0.6024392271312065,-0.3181676497269214,-0.3181676020005033,0.1177976891553292,United Kingdom,united kingdom,united kingdom,2855297.0,42526.4,4.1,1.2,79.4,82.9,3.8,1.0,36316.0
Florianopolis,Brazil,brazil,-27.5973002,-48.5496098,50.2,49.8,67.49,68.88,31.12,21.7,69.7,9.0,211270518.0,25.0,6,726598.0,1105478.875,11,881345.0,1105557.25,32,2381041.0,1105823.625,251.5104522705078,1773718.0,251.50372314453125,62.5,37.5,1,68.46666717529297,31.53333282470703,69.96000671386719,30.03999900817871,62.99199676513672,37.00800323486328,68.46884155273438,31.531158447265625,0,0,0,69.96000671386719,30.03999900817871,0,13.49613002249524,13.915790074681553,13.689205563345714,13.915860968981516,14.68304876496063,13.91610188158358,14.388589030207116,1.9459101490553128,2.4849066497880004,3.49650756146648,0.0,0.0,0.0,0.0,5.531452642989383,5.531425993733563,-0.6184012325432683,-0.5964563291712733,-0.3262250327241708,-0.3262252242641338,0.6581546823063613,Brazil,brazil,brazil,1868613.0,8920.7,12.0,27.4,71.9,79.3,13.0,1.2,6621.0
Toulouse,France,france,43.6044638,1.4442433,50.1,49.9,51.99,46.79,53.21,18.1,62.2,20.0,67060000.0,123.0,26,891022.0,1165079168.0,34,1032898.0,1165079296.0,51,1377114.0,1165079296.0,0.0199567601084709,511684.0,195.8433380126953,60.5,39.5,1,52.36666870117188,47.633331298828125,47.73999786376953,52.2599983215332,49.70800018310547,50.29199981689453,48.29004669189453,51.709957122802734,0,0,2,56.44000244140625,43.55999755859375,2,13.70012551981226,20.87605487787833,13.847879969846325,20.876054987742105,14.135501289111057,20.876054987742105,13.145464480312317,3.295836866004329,3.555348061489413,3.951243718581428,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0197602343470926,5.282408173853867,-0.3265520498792207,-0.521376025482641,2.0315886823660536,2.031588682360074,-0.90213662009814,France,france,france,2778892.0,41358.1,8.3,1.2,79.4,85.4,3.0,0.8,89322.0
Cairo,Egypt,egypt,30.0443879,31.2357257,50.0,50.0,46.83,46.92,53.08,33.5,61.4,5.0,100138465.0,100.0,11,28384356.0,288355254272.0,21,31604988.0,288355254272.0,55,36574920.0,288355254272.0,0.0073896022513508,20296000.0,181.4986267089844,44.5,55.5,1,36.10000228881836,63.89999771118164,34.79199981689453,65.20800018310547,38.10600280761719,61.89400100708008,36.89085388183594,63.10914611816406,0,0,1,44.5,55.5,1,17.1613487415208,26.38745907870067,17.26882554584228,26.38745907870067,17.41487334492281,26.38745907870067,16.825934429532047,2.4849066497880004,3.091042453358316,4.02535169073515,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0073624329056399,5.206742648111956,0.7071067811865475,0.7071067811865476,0.7071067811865476,0.7071067811865476,-0.7071067811865477,Egypt,egypt,egypt,249751.0,2537.5,10.1,2.6,69.5,74.1,15.6,2.1,11196.0
Rawalpindi,Pakistan,pakistan,33.5915446,73.053721,49.9,50.1,42.51,44.08,55.92,34.8,60.7,5.0,218983520.0,272.0,4,3144012.0,477793.21875,12,3637621.0,478131.625,34,5218711.0,478381.53125,2.112332820892334,2098231.0,11.420501708984377,31.200000762939453,68.80000305175781,1,49.13333511352539,50.86666488647461,50.12000274658203,49.87999725341797,48.83599853515625,51.16400146484375,33.44029235839844,66.5597152709961,1,1,1,40.70000076293945,59.29999923706055,1,14.961010567382736,13.076935414072723,15.106840729418348,13.077643431148193,15.467761186117666,13.07816596600622,14.556605643330892,1.6094379124341005,2.5649493574615367,3.555348061489413,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.1353725481851706,2.519348470937806,-0.7989227548922863,-0.8448628377115665,-0.6725957020809483,-0.6726119184389702,0.3095188250786109,Pakistan,pakistan,pakistan,282346.0,1330.4,4.4,3.9,66.1,68.0,61.3,2.7,966.0
Barcelona,Spain,spain,41.3825802,2.177073,49.8,50.2,33.32,31.96,68.04,14.7,65.9,19.0,46934632.0,93.0,39,6653427.0,17316366.0,70,7425918.0,17317070.0,108,8577520.0,17317282.0,0.5256636738777161,4800000.0,205.5267791748047,32.279998779296875,67.72000122070312,1,47.62666702270508,52.37333297729492,47.8759994506836,52.124000549316406,44.55799865722656,55.4420051574707,46.47914505004883,53.52085876464844,0,0,1,32.676002502441406,67.3239974975586,1,15.710642768535171,16.667162681590607,15.820487006037803,16.667203335943206,15.964655501977555,16.667215578123326,15.38412668421143,3.688879454113936,4.262679877041316,4.691347882229144,0.0,0.0,0.6931471805599453,0.6931471805599453,0.4224295113744554,5.330430085227124,1.410460480838481,1.495364513179703,-0.372190373425517,-0.3721903800090085,-0.502950702566407,Spain,spain,spain,1419735.0,30405.8,13.0,0.6,80.6,86.0,2.3,0.1,82773.0
Hamilton,New Zealand,new zealand,-37.7878809,175.281788,49.7,50.3,42.88,40.93,59.07,19.8,64.9,15.0,4971205.0,18.0,3,207346.0,634514.0625,3,207346.0,634514.0625,9,444904.0,634550.625,113.93132781982422,1470100.0,113.71106719970705,48.20000076293945,51.79999923706055,1,41.63333511352539,58.36666488647461,41.37999725341797,58.62000274658203,39.57999801635742,60.42000198364258,44.368194580078125,55.63180923461914,0,0,1,41.63333511352539,58.36666488647461,1,12.24214899727953,13.360616305019509,12.24214899727953,13.360616305019509,13.00561605521154,13.36067392610494,14.20084166387766,1.3862943611198906,1.3862943611198906,2.302585092994046,0.0,0.0,0.6931471805599453,0.6931471805599453,4.744334800605708,4.742416507708247,-0.7101695600981568,-0.5293943801020338,-0.6658767781879718,-0.6658767315925844,-0.652396346445812,New Zealand,new zealand,new zealand,207921.0,43836.2,4.0,0.7,80.3,83.8,3.8,1.1,3686.0
